names,scores,logfoldchanges,pvals,pvals_adj
CC2D2B,31.291079,1.8218826,6.170949578149694e-215,2.516342901830968e-213
MNS1,31.28738,1.4245617,6.928813257740519e-215,2.8219623717922147e-213
NDUFAF6,31.280825,0.5308,8.50793570328629e-215,3.4609213811363385e-213
PAWR,31.13489,0.37403724,8.12390611689282e-213,3.2730790170955022e-211
SUPT3H,31.0403,0.41793177,1.5422134518976082e-211,6.169220129075444e-210
OVOL2,31.018843,0.60652447,3.0033801561373968e-211,1.1999982256111482e-209
CYP3A5,30.969225,2.111041,1.4002090923468802e-210,5.561538048163634e-209
LHFPL5,30.964403,1.7704523,1.625906685739817e-210,6.450387395652357e-209
ZNF83,30.957846,0.3497571,1.9922842939594678e-210,7.894602304605035e-209
PLCG2,30.952583,0.5586875,2.34525255057202e-210,9.282349754214662e-209
SMC6,30.943142,0.5917353,3.142065624360601e-210,1.242148525348753e-208
SPATS2,30.816978,0.33701116,1.552272144092414e-208,6.10790074267765e-207
AC106818.2,30.814825,1.6646192,1.6588722556558177e-208,6.519735742707031e-207
QTRT2,30.753223,0.8238855,1.107256323661908e-207,4.3416306744563896e-206
PDE10A,30.721497,0.96301347,2.939109718640143e-207,1.1511057388748523e-205
STAG1,30.70718,0.26633355,4.564630858524427e-207,1.7856666269084756e-205
NCALD,30.704765,0.43852982,4.916243865455527e-207,1.9209852189822862e-205
RORB,30.69248,0.53053826,7.171254418520026e-207,2.7956272144049944e-205
TH2LCRR,30.647385,1.6833231,2.8634883606561987e-206,1.1111522461246783e-204
ANKDD1A,30.551188,1.0200143,5.4529923078794855e-205,2.1111228380919178e-203
FANCI,30.530666,1.0684295,1.0211900875025623e-204,3.9444638219336357e-203
FNDC3A,30.47693,0.2825558,5.269159427264517e-204,2.0259797697388523e-202
MOB3B,30.472784,0.49874738,5.979901411387013e-204,2.2966367085329233e-202
AC127164.1,30.46369,1.500738,7.891392189956875e-204,3.0273106120971237e-202
AC023480.1,30.374008,1.7025803,1.2111312176745534e-202,4.630342982260421e-201
LINC01572,30.366951,0.65469766,1.500988124798427e-202,5.732004764111182e-201
XRCC3,30.283699,1.6396692,1.8793182452532257e-201,7.160542662513478e-200
DCLRE1C,30.278406,0.7544656,2.2064334001364875e-201,8.397411274960133e-200
EFCAB13,30.227728,0.59852713,1.0238751863773644e-200,3.8879553582370224e-199
ZNF213,30.206257,0.95818233,1.960347926538136e-200,7.418925714792977e-199
JPX,30.204409,0.23882253,2.0729977310797536e-200,7.836443274773094e-199
FAM49B,30.195711,0.5156853,2.6964346748902435e-200,1.0181761515656187e-198
LRBA,30.172724,0.2912129,5.400734940054228e-200,2.0370386814211254e-198
AC013640.1,30.171091,2.626558,5.674032985839354e-200,2.1353383131736438e-198
FNDC3B,30.136711,0.22032459,1.6018070303086633e-199,6.014722897977302e-198
EVI2B,30.13639,1.569679,1.6173750871193156e-199,6.066417336787616e-198
CHD9,30.123148,0.23396489,2.4114073923035885e-199,9.014542040795725e-198
TSC22D1,30.115633,0.26960823,3.024771805747463e-199,1.1294940572193575e-197
TSTD3,30.077784,0.51127964,9.46124355115838e-199,3.5290543221496847e-197
TCHP,30.069647,0.70160186,1.208779998828945e-198,4.503775212450943e-197
AL139815.1,30.068182,1.1964447,1.2632722837828618e-198,4.7016063052347346e-197
AC023389.1,30.063284,1.6509782,1.4639098314198039e-198,5.442319088507929e-197
SCAPER,30.002657,0.38425267,9.060945523108181e-198,3.357434181620789e-196
AC104316.1,30.00073,1.7571163,9.600315886605012e-198,3.553382853765165e-196
CLDN10,29.98234,1.1243725,1.6676002213455845e-197,6.165544528579799e-196
ADAMTS6,29.971935,0.6049881,2.2787503455837028e-197,8.415884774117355e-196
PSMA3,29.913807,0.54114205,1.3015150045176977e-196,4.796239429120907e-195
AP000442.1,29.874453,1.2729253,4.226169930062896e-196,1.5522994065908227e-194
SPECC1,29.856571,0.49184224,7.213280900520048e-196,2.643718468893539e-194
LINC02256,29.853354,0.8453059,7.941716974530253e-196,2.907531642784e-194
BMPR1B,29.85019,0.49158844,8.72933691742534e-196,3.192416135208689e-194
BMPR1A,29.845984,0.30063447,9.898423094088887e-196,3.616037816215856e-194
SNHG8,29.845032,0.86556554,1.0183824929471698e-195,3.7162685945229224e-194
NCKAP5,29.840824,1.2272861,1.1547784850384644e-195,4.2094425252235454e-194
HNRNPH1,29.822014,0.27502793,2.02524482382196e-195,7.374518503348243e-194
AC010168.1,29.775679,1.3889928,8.068272203027175e-195,2.931559270144135e-193
DDX24,29.77072,0.4113179,9.35373593760627e-195,3.394962649250586e-193
FANCC,29.726223,0.37510264,3.519683261386014e-194,1.2747308775269219e-192
HERPUD1,29.705378,0.6189038,6.543705948332624e-194,2.367401758880123e-192
TMEM241,29.670567,0.5578588,1.8415029548501406e-193,6.640846094781845e-192
PTPRG-AS1,29.662066,1.5026597,2.370377895536308e-193,8.53893778368491e-192
AC243964.3,29.650639,1.2258765,3.32788098707691e-193,1.197539395370988e-191
UGDH-AS1,29.588827,0.7209057,2.0805854434407993e-192,7.471031866308423e-191
AC008892.1,29.541046,1.0058014,8.55832857068944e-192,3.06661300976555e-190
SP2-AS1,29.530191,1.0463666,1.1797334422100111e-191,4.2227185760380013e-190
LNX1-AS1,29.522223,2.3777816,1.4931368592025158e-191,5.338836060685684e-190
AC108519.1,29.497534,0.576413,3.096461672554669e-191,1.105991750317989e-189
AC004943.2,29.494686,0.87783724,3.3680957146087467e-191,1.201739405290803e-189
FAM174B,29.477476,0.56828666,5.598030634641859e-191,1.99526844270907e-189
AC007130.1,29.437675,1.9206301,1.810445309545001e-190,6.425650043845597e-189
CADPS2,29.39796,0.43329433,5.83144202722621e-190,2.0631788903469875e-188
RASGRP1,29.389534,1.1271629,7.472501016222798e-190,2.641015521809195e-188
AL138787.2,29.388496,1.3363739,7.704331737970585e-190,2.7200975010306632e-188
LRIG1,29.37886,0.47440094,1.0229251882309322e-189,3.607766093193116e-188
AC004039.1,29.378378,2.0056453,1.0375182746939772e-189,3.655406959021186e-188
AC004253.1,29.368988,1.3430377,1.367504609442524e-189,4.8129874874862165e-188
AC005856.1,29.35801,1.6953479,1.888399155441372e-189,6.639359118327379e-188
RMDN1,29.356226,0.57598746,1.98999322459892e-189,6.989254618450555e-188
AC090772.2,29.318933,1.6007415,5.950424825944787e-189,2.0877313436195035e-187
AC127035.1,29.291998,1.3626941,1.3115041230051488e-188,4.596678654636776e-187
CENPP,29.262987,0.47279286,3.069536255405061e-188,1.0724908729725443e-186
AC027288.3,29.217339,0.9077447,1.1679825676611326e-187,4.072462613246611e-186
VPS36,29.21056,0.45115235,1.424040081669376e-187,4.9601363010121945e-186
SUMF1,29.141008,0.37006035,1.0860494330115856e-186,3.767282904500126e-185
ACSL5,29.104963,0.49719852,3.1064802896643743e-186,1.074255329737941e-184
HTR2B,29.097443,1.2305417,3.867649900673415e-186,1.3361044508151997e-184
AC008554.1,29.096617,0.92599064,3.961845884958592e-186,1.3672427571431895e-184
AL139022.1,29.085295,1.6714635,5.509259791403964e-186,1.8993130838696861e-184
CCDC148,29.082212,0.96356463,6.026571624526142e-186,2.075531548643042e-184
TENM2,29.04729,2.4976897,1.6649237967822982e-185,5.710586896458388e-184
RPP38,29.044636,0.6809625,1.7985595068695365e-185,6.162673581930796e-184
ENY2,28.995481,0.55843055,7.501977029763829e-185,2.5600971663273076e-183
CCDC171,28.979467,0.44203648,1.1940271363674027e-184,4.066453185756002e-183
ARSG,28.974123,0.65678126,1.394290716400557e-184,4.743686859576118e-183
GOLGA8A,28.94482,0.4037653,3.2607788414434426e-184,1.1082699590060346e-182
RANBP17,28.910309,0.36023405,8.859313178505501e-184,3.0080583314357085e-182
MCM9,28.902502,0.50727355,1.1105599139716074e-183,3.766956598428166e-182
FGFR2,28.886608,0.5079368,1.7588407441570957e-183,5.9598867147584804e-182
F3,28.881924,0.68659985,2.0139599375183437e-183,6.817507398541995e-182
AC003681.1,28.878664,1.2448636,2.2130399112609258e-183,7.483896615571335e-182
RGL3,28.858786,0.60213584,3.931180748555087e-183,1.3280845533884897e-181
NRXN3,28.845285,0.57620883,5.805850701091389e-183,1.9555266331416018e-181
KTN1,28.840942,0.25970927,6.581800650254149e-183,2.2146674275910114e-181
GTF2H2,28.838032,0.7347317,7.158667058460826e-183,2.4063694996315125e-181
ANGPTL1,28.831778,1.1662103,8.575329437032952e-183,2.879703350928653e-181
NRDC,28.825308,0.30762506,1.0336351610527967e-182,3.467619471571743e-181
LARGE-AS1,28.787022,1.9239097,3.118193912436563e-182,1.0450448493401824e-180
LARGE1,28.780367,0.32523525,3.7774076177065344e-182,1.2647181250456411e-180
SKAP1,28.778372,0.44104877,4.000856946344531e-182,1.3382012280712662e-180
HPGD,28.762589,1.4474788,6.303953033406162e-182,2.106445893563357e-180
DECR1,28.719963,0.415634,2.1493008101136666e-181,7.174702664643064e-180
AC022137.4,28.67961,1.4797875,6.853359269757542e-181,2.2832329072598763e-179
TRIM13,28.662537,0.54204315,1.1187438112157141e-180,3.719795562622673e-179
RASAL2,28.593029,0.32473627,8.202963950154185e-180,2.7194117300107607e-178
NTN1,28.589773,0.42917746,9.004414810743279e-180,2.979240664591897e-178
MELK,28.575483,1.3076982,1.3553399669638672e-179,4.4755451732624484e-178
GRHL2,28.552532,0.44350827,2.6127412440046705e-179,8.610797512775472e-178
MKRN2OS,28.549337,1.3993062,2.8627302119239098e-179,9.425462267646249e-178
CLMN,28.537468,0.47117466,4.0187068256835096e-179,1.3218562822526559e-177
SAMHD1,28.525503,0.70039797,5.656093807717944e-179,1.856808495434267e-177
TYMS,28.520065,1.4569169,6.606453427399606e-179,2.1666851445148348e-177
AC005920.2,28.486713,1.4533836,1.7113602768523384e-178,5.607202027717944e-177
ZFPM2-AS1,28.483051,0.36605278,1.899718769089324e-178,6.218302000045346e-177
PPP1R9A,28.455936,0.40869847,4.1149319665651966e-178,1.3456227038626112e-176
ID1,28.452509,0.6821323,4.5368401176805053e-178,1.4821517831592123e-176
AGBL5,28.44424,0.80822325,5.741631602985009e-178,1.872116511633505e-176
AC090971.2,28.438614,1.6058576,6.739713015477564e-178,2.1954256652545e-176
AC019117.1,28.43107,0.88249874,8.354175617639304e-178,2.7186989676649956e-176
AC011043.1,28.423845,1.2211701,1.0261468475360017e-177,3.336165841574094e-176
AL139021.1,28.395535,1.4646344,2.295910904684789e-177,7.457171754251983e-176
FMN2,28.317936,1.0864419,2.0785574338501846e-176,6.731728027590568e-175
AL031768.2,28.305807,1.4298544,2.931573526850785e-176,9.476128553876021e-175
AL022097.1,28.272223,2.027074,7.589504504780274e-176,2.443878496462803e-174
TMPRSS11D,28.236563,3.0167646,2.0813025021096877e-175,6.689163251532299e-174
AC015923.1,28.217194,0.9771792,3.598138639276914e-175,1.1553146391622975e-173
AL365356.1,28.204247,1.1748661,5.186847091331942e-175,1.663841749811833e-173
DGKH,28.189402,0.30297,7.886832526550316e-175,2.5251358665329632e-173
NSUN6,28.187202,0.40266672,8.39225553489268e-175,2.684405991702329e-173
AL117381.1,28.180382,1.3074584,1.0173317341146409e-174,3.251021581446806e-173
AL590006.1,28.145796,1.7053198,2.697831303075514e-174,8.604957760434608e-173
IGFBP3,28.12439,0.86160856,4.930544988459453e-174,1.568183345621259e-172
AC007038.1,28.10845,0.7653647,7.7229109725908715e-174,2.4539913903660918e-172
ECM2,28.09665,0.9261384,1.0764685534840499e-173,3.417305732181882e-172
AC008731.1,28.066011,1.5139748,2.5474246081955774e-173,8.079317858120852e-172
CD200,28.044897,0.6216914,4.610086604507476e-173,1.4593697087689929e-171
TOP2A,28.010239,0.8177551,1.2193140658080754e-172,3.8562381562955495e-171
PKN2,27.922907,0.25727463,1.4065902781283476e-171,4.431877806166417e-170
C4orf19,27.912369,0.5717924,1.8884713329134444e-171,5.944625367774825e-170
NAP1L4,27.849913,0.32768837,1.0797441417393464e-170,3.3799202771435563e-169
RNMT,27.835066,0.40008876,1.6333804164414137e-170,5.108219051678709e-169
AC098484.4,27.80457,1.2127931,3.819528713502732e-170,1.1934078490556494e-168
ATP5MC3,27.796339,0.5706663,4.803149452854654e-170,1.4993482842544067e-168
SLC25A24,27.784916,0.44076326,6.600345340293133e-170,2.0584521458495677e-168
PDE7A,27.72675,0.39953467,3.3237646396279743e-169,1.0346676579662609e-167
GPR132,27.71988,1.8458385,4.0219720068333155e-169,1.2508592902507823e-167
AC015971.1,27.717724,1.800561,4.2700506052211046e-169,1.3267882332569855e-167
TAF15,27.715618,0.2872537,4.5269750374232675e-169,1.4053232553962257e-167
MMP7,27.605204,0.85497504,9.63639879056345e-168,2.9750062700619444e-166
AP000331.1,27.546253,1.637499,4.90713783242204e-167,1.51080636628555e-165
AL020995.1,27.455109,1.3369241,6.037349193954825e-166,1.853691846406439e-164
RFC3,27.435387,0.66760737,1.0380724977786304e-165,3.1814702338653164e-164
CNTLN,27.433374,0.33374158,1.0970904026470704e-165,3.3592908129053292e-164
AL391839.1,27.412674,1.4573598,1.936825181392166e-165,5.925172185254399e-164
TSBP1,27.410326,1.3778852,2.0657666575062256e-165,6.313897691299881e-164
NUP107,27.393507,0.5794037,3.277254080454158e-165,9.998593472631969e-164
CFAP44-AS1,27.387331,2.2253463,3.882148596087087e-165,1.1822651809530312e-163
IGF1R,27.306873,0.25975958,3.5149525000175796e-164,1.0675440045589912e-162
MAML3,27.306509,0.3113932,3.550188043825483e-164,1.0772741774065759e-162
PRICKLE2-DT,27.304342,2.3376265,3.766807542366845e-164,1.1419767024482455e-162
ZNF862,27.274496,0.7376218,8.515004258156063e-164,2.579158034381407e-162
LSM7,27.265053,0.4584692,1.1019272064030338e-163,3.334691120041957e-162
VPS29,27.250633,0.54070544,1.6333507711865404e-163,4.938466846957365e-162
RUNX1,27.228477,0.5673769,2.989139532288173e-163,9.02961414587715e-162
UIMC1,27.21691,0.37826604,4.097280976465692e-163,1.2354934453833252e-161
NCAPD3,27.208464,0.7657419,5.157461973072254e-163,1.5524006628866814e-161
POLQ,27.201403,1.280789,6.25139073741009e-163,1.879994132298631e-161
AC092567.1,27.170658,1.5181824,1.443633586654017e-162,4.337597365359554e-161
GTPBP2,27.142603,0.92937857,3.095877768534035e-162,9.293703654167858e-161
AASDH,27.139597,0.5769219,3.3595554641682112e-162,1.0076273120580026e-160
AP000779.1,27.1146,1.7362947,6.62493347334983e-162,1.9852402958128915e-160
HINT1,27.100662,0.45317596,9.670913388369112e-162,2.895428486640431e-160
SLC22A4,27.098831,1.1240776,1.016355348245775e-161,3.0402203232339426e-160
AC092691.3,27.098686,1.581493,1.02034734560697e-161,3.049453353570006e-160
AC108472.1,27.093512,2.8752007,1.1741878081260018e-161,3.506116467491134e-160
AC020611.2,27.090656,1.637353,1.2687828875052078e-161,3.7852210112445e-160
KLHDC2,27.081707,0.53430724,1.6172756536598516e-161,4.820626421820453e-160
PLA2G4A,27.044607,0.68022674,4.420141434691293e-161,1.3140265119441495e-159
AC027250.2,27.02637,2.3561146,7.24218884689903e-161,2.149175372169631e-159
KCNMB1,27.009134,1.4196892,1.1544521722490236e-160,3.42291004099398e-159
AC046158.1,27.001913,2.0733597,1.4033625926163795e-160,4.157261112093658e-159
UGCG,26.982368,0.4848517,2.3801029482584115e-160,7.038334284744497e-159
IQGAP2,26.92947,0.45281675,9.924702197077026e-160,2.9297442541800913e-158
CHD6,26.926243,0.25234663,1.0827402331773081e-159,3.193420011723126e-158
AC011447.3,26.899216,0.48837012,2.243087471100424e-159,6.604167150489902e-158
PGP,26.882915,0.8697429,3.479176950915774e-159,1.0234553542423152e-157
IKZF2,26.854786,0.57521003,7.41612588488341e-159,2.1758706624968904e-157
CNTN4,26.80241,0.70396554,3.0287937660450784e-158,8.878662456738933e-157
PRKCQ,26.784653,0.7076656,4.877367316939385e-158,1.4272761595929834e-156
LRP4,26.775476,2.1487327,6.238379628344801e-158,1.8239679048776873e-156
PLCB4,26.756893,0.36853763,1.026565620390806e-157,2.9962550455808607e-156
MRPS31,26.744509,0.4842048,1.4303937186799905e-157,4.167692148147011e-156
SMIM4,26.740881,0.65925336,1.576367570178472e-157,4.589041702571417e-156
AC005037.1,26.737007,0.8437033,1.7486535946475257e-157,5.086196060010187e-156
PHACTR4,26.716587,0.24918352,3.020353023041205e-157,8.777526360834674e-156
MAP3K5,26.622736,0.39893356,3.7034013539629465e-156,1.0744010715260978e-154
MIR31HG,26.619102,0.6988132,4.08016288209071e-156,1.1826854233612676e-154
AC018797.3,26.601326,1.227902,6.552471694262912e-156,1.8960511306371427e-154
ZNF337-AS1,26.575466,0.7649341,1.3044676020711972e-155,3.764959534958189e-154
TRMT10B,26.551033,0.6354015,2.498569716300488e-155,7.192891041404533e-154
LINC02334,26.532291,1.9321331,4.111918480952703e-155,1.1817204631011002e-153
CHRM5,26.524115,1.5575355,5.109603541748497e-155,1.4671923827209965e-153
MED12L,26.516636,0.9345429,6.232231584158269e-155,1.7880240563681329e-153
ZNF611,26.494726,0.46316373,1.1148154295466772e-154,3.195677727488611e-153
LIPE-AS1,26.490665,0.4741802,1.2416285682150855e-154,3.5561678090663695e-153
BARD1,26.46932,0.7962544,2.1868369017697934e-154,6.252719908778453e-153
KIN,26.455202,0.61161655,3.179096430665095e-154,9.082131126179961e-153
SPAG1,26.443932,0.5688264,4.284923082395867e-154,1.2220557092401152e-152
BUB1B,26.44388,1.3763894,4.290865363154118e-154,1.2227151198118191e-152
RBL1,26.42683,0.8128318,6.738476058963858e-154,1.918557486204739e-152
ZNF708,26.413046,0.44219065,9.703762015523958e-154,2.760490812558091e-152
TMEM165,26.409237,0.28526643,1.0732735866643799e-153,3.0506329912261307e-152
MCTP2,26.407166,0.5958917,1.133666486807142e-153,3.219574587574887e-152
LIPI,26.35352,1.2638484,4.677260613675081e-153,1.326089999914176e-151
KBTBD12,26.298277,1.409482,2.006705650533317e-152,5.679820144643964e-151
DUBR,26.29787,1.3949394,2.0282837414825316e-152,5.736074977381581e-151
NUMB,26.291351,0.25735614,2.4082590394346198e-152,6.80494806763732e-151
AC090644.1,26.247637,1.5226955,7.60583113417226e-152,2.1437623787547287e-150
RGS3,26.195913,0.7435871,2.9581277954012917e-151,8.330740836513905e-150
CBWD5,26.195347,0.97349495,3.0023774740895964e-151,8.448293908294551e-150
CREBZF,26.19427,0.49172506,3.0884560697158496e-151,8.683253534237834e-150
AL035448.1,26.16808,1.7719709,6.137147054517113e-151,1.7240315854065503e-149
MTFR1,26.149607,0.54522103,9.957352162901495e-151,2.792535683187745e-149
TM7SF3,26.143772,0.64041865,1.160101884551254e-150,3.250794648540378e-149
AC091906.1,26.126148,2.0828714,1.8400367173760583e-150,5.147517999556512e-149
FRMD5,26.115774,2.1345778,2.413663583757558e-150,6.746640400674029e-149
ESR2,26.11325,0.84746236,2.5782915395715737e-150,7.200830483901305e-149
PKHD1L1,26.067831,0.7733496,8.447724697586219e-150,2.351539365819e-148
UPF3A,26.06147,0.31811157,9.97351829314209e-150,2.7739722803436156e-148
SLC25A13,26.029184,0.33391076,2.3152158728608096e-149,6.434084243374406e-148
FMO5,25.970102,1.3162876,1.0781692482086758e-148,2.993808459865179e-147
AC007533.1,25.956553,2.343469,1.5335609733503532e-148,4.2548106016792917e-147
AC087521.2,25.951612,2.0512536,1.743638335846005e-148,4.8336811874868427e-147
NDUFC2,25.9482,0.49867907,1.905397288351079e-148,5.27776245610535e-147
KCND2,25.945461,0.9641612,2.045890074383549e-148,5.662257147525613e-147
NSD3,25.925941,0.25325263,3.396849538736928e-148,9.393488190783023e-147
MRPS5,25.788668,0.502171,1.188258134449534e-146,3.267176366084017e-145
ELOA-AS1,25.782639,0.6318083,1.3885001384030262e-146,3.814637982193371e-145
NSD2,25.737932,0.37676588,4.3998755026138115e-146,1.2048504608051902e-144
PPM1B,25.728912,0.39820027,5.551444980056696e-146,1.518958325087487e-144
UBOX5-AS1,25.69922,1.16653,1.1925378442306736e-145,3.2603132848520743e-144
SGIP1,25.68946,0.8705689,1.533045782700981e-145,4.187838447115527e-144
CFTR,25.675684,0.83191186,2.1849507222452905e-145,5.958988682321123e-144
SON,25.655462,0.20685409,3.674405659612965e-145,1.0013052704456625e-143
RNF8,25.645433,0.6022663,4.754173641078704e-145,1.293457807583303e-143
SCAT2,25.610846,1.9534155,1.155134262839378e-144,3.132627394601927e-143
CKLF,25.58089,0.6806791,2.4895738000757516e-144,6.74066115226298e-143
AC026689.1,25.56687,3.5798256,3.565169364202972e-144,9.645143335348152e-143
WWP1,25.563757,0.30428985,3.861054291309545e-144,1.0437241624389093e-142
RERE,25.557379,0.17021324,4.5458881349274273e-144,1.226879841030654e-142
SLC35G2,25.519915,1.27255,1.1851669590765273e-143,3.185857423433008e-142
THSD4,25.502201,0.28470045,1.8634932554620953e-143,5.005277498442926e-142
AC073046.3,25.487259,1.4824862,2.7291262392691766e-143,7.32449641363063e-142
ZNF790,25.475903,0.7275283,3.646551045390199e-143,9.778911808187315e-142
AC009501.3,25.410774,1.4317062,1.9171531160003292e-142,5.1371162492540243e-141
RBBP8,25.38995,0.47806218,3.2564319498604032e-142,8.711925411850525e-141
ACBD6,25.358538,0.29933882,7.234697281563559e-142,1.9308959892046258e-140
SLFN13,25.356268,1.3334427,7.664330740232008e-142,2.0439428978028068e-140
AL445928.2,25.350615,1.7274864,8.847426027595526e-142,2.357587052701523e-140
TULP4,25.330484,0.2936973,1.4746765112680607e-141,3.9141098701757935e-140
CYBA,25.32175,0.4195433,1.840330577791261e-141,4.876948428101121e-140
LINC01764,25.309763,0.43687472,2.4940351315508467e-141,6.598907407768706e-140
SH3YL1,25.292723,0.35851184,3.840903010688519e-141,1.0154575761853273e-139
USP6NL,25.28194,0.43348032,5.0471585646815443e-141,1.3322758211254214e-139
STMN1,25.273485,0.4123952,6.25181183310351e-141,1.6476801734162162e-139
AL353697.1,25.248108,1.5949793,1.1880692842897713e-140,3.1287372661022736e-139
HOOK1,25.240295,0.8313308,1.447509950620516e-140,3.808986731000018e-139
TNS3,25.22813,0.32546607,1.9685719108745398e-140,5.172031131207195e-139
ANAPC4,25.227882,0.32189173,1.980969213609034e-140,5.200545990084137e-139
MLLT3,25.167578,0.2967603,9.075033363361374e-140,2.3750215520181648e-138
RAD51B,25.167364,0.27737048,9.123990561344357e-140,2.3859802025403774e-138
ZBTB20,25.164787,0.20144701,9.735953393129321e-140,2.542064978196758e-138
SLF1,25.132612,0.77548605,2.189562213199007e-139,5.708114122675616e-138
IDH1,25.128748,0.7567481,2.4132632123008193e-139,6.286429351640851e-138
AC092296.2,25.105795,1.4865655,4.298946836202399e-139,1.1181245354206117e-137
CHTF18,25.104355,1.0440607,4.457536044047711e-139,1.1584778474970294e-137
AC012404.1,25.069925,0.59269667,1.0588014747089631e-138,2.7496184480452807e-137
IVNS1ABP,25.067505,0.45911634,1.1251041663333103e-138,2.9195499638242336e-137
AC091887.1,25.066067,1.9579257,1.1664696348448784e-138,3.024559679818721e-137
KIAA1217,25.024807,0.30937245,3.2838344290395137e-138,8.495093029102066e-137
DIMT1,25.019382,0.68313974,3.762063656919618e-138,9.72477575536198e-137
AC092120.3,24.991287,1.3835019,7.603536093980886e-138,1.9624697526242466e-136
GLRX,24.986692,0.8971733,8.530097171165959e-138,2.19824585248058e-136
MFSD2A,24.949919,0.6638856,2.1396679060184918e-137,5.50980844117086e-136
STK4,24.910282,0.46201262,5.756969736259484e-137,1.4802004172266562e-135
PATJ,24.851292,0.3035399,2.5041012582624588e-136,6.4188081111717e-135
TRIM5,24.846418,0.7106941,2.8270184431765697e-136,7.23553458989918e-135
ZNF814,24.843754,0.5522083,3.020831091412017e-136,7.725712438947574e-135
TMCC1,24.842474,0.24689549,3.118444335360692e-136,7.969305167194145e-135
THUMPD2,24.814505,0.49471188,6.252082749825529e-136,1.594115451776105e-134
XRCC4,24.790798,0.54880345,1.1266657313892962e-135,2.870526109277933e-134
ABCC5,24.782457,0.4458953,1.3858621061886327e-135,3.5282394150147794e-134
FSIP2,24.72354,0.96079844,5.97226169328526e-135,1.517026533583968e-133
MAX,24.690966,0.41676992,1.337310000907432e-134,3.389260756250122e-133
TEC,24.67542,0.58435977,1.96396305890625e-134,4.9736995300812266e-133
TASP1,24.624912,0.32426232,6.834952833166458e-134,1.7283399499002448e-132
ADGRG2,24.62357,0.70425314,7.065137174606584e-134,1.7852059288454534e-132
SRPK1,24.620962,0.41502306,7.534338199214326e-134,1.9023356763563487e-132
AL356113.1,24.617952,2.0530007,8.115089756956833e-134,2.0474341063207493e-132
SPICE1,24.61269,0.512255,9.23923024678885e-134,2.327567338611384e-132
